sample_name,x,y,z,r,g,b
F1S4_170125_023_F01,-0.96228206,-3.7037616,1.2265517,0.3752994204082968,0.30503819657948156,1.0
F1S4_170125_023_G01,-0.18831424,1.8825704,-4.5530133,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_023_H01,-0.9398676,-1.1680782,0.025811486,0.18064387085652425,1.0,0.2992979742094791
F1S4_170125_024_A01,0.06549906,0.49580795,0.75673026,0.14418424820537157,0.2789969756969713,1.0
F1S4_170125_024_B01,-0.879006,-0.6841224,-1.051039,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_024_C01,-0.12753506,1.9694531,-4.6666784,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_024_D01,1.7815152,-0.62294227,2.2446456,0.20247176390180455,0.29509650960053385,1.0
F1S4_170125_024_E01,-0.6991853,0.18008165,-5.191008,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_024_F01,1.2320714,-0.9956445,2.0722723,0.20247176390180455,0.29509650960053385,1.0
F1S4_170125_024_G01,0.3931864,2.7808642,-3.5462177,0.20247176390180455,0.29509650960053385,1.0
F1S4_170125_024_H01,-1.5618244,-1.108692,0.44025585,0.18064387085652425,1.0,0.2992979742094791
F1S4_170125_025_A01,-0.6856783,0.7356738,-3.596862,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_025_B01,-0.8865467,-2.4606905,2.2491643,0.43798152839956483,0.3423912271765803,1.0
F1S4_170125_025_F01,-0.8059034,0.14169514,-3.3666189,0.43798152839956483,0.3423912271765803,1.0
F1S4_170125_025_G01,-0.7342919,-0.5482088,-1.9709197,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_026_A01,-0.054118577,2.0879278,-4.722308,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_026_B01,-1.372147,-1.4301097,-0.5833858,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_026_C01,-0.7084743,-0.18519346,-2.2796476,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_026_D01,-0.7464476,0.29386684,-3.043766,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_026_F01,-0.34084904,1.5308301,-4.416941,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_026_G01,-1.3384312,-3.110209,-0.00020292457,0.3992195575385008,0.38365307436450735,1.0
F1S4_170125_027_A01,0.11748154,2.48631,-3.2743385,0.46845224494279614,0.49825934905230784,1.0
F1S4_170125_027_B01,-0.83195674,-3.4849753,1.6362705,0.3992195575385008,0.38365307436450735,1.0
F1S4_170125_027_C01,-1.1742238,-3.258763,1.9661232,0.3992195575385008,0.38365307436450735,1.0
F1S4_170125_027_D01,-0.9511082,-3.1770744,1.6748494,0.3992195575385008,0.38365307436450735,1.0
F1S4_170125_027_E01,-0.7018993,-0.18281984,-2.0777583,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_027_F01,-0.068667874,1.1929525,-0.03786157,0.46845224494279614,0.49825934905230784,1.0
F1S4_170125_027_H01,-1.2596247,-2.4107523,2.3260975,0.18064387085652425,1.0,0.2992979742094791
F1S4_170125_028_A01,-1.0168355,-0.93213534,-2.545205,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_028_B01,-0.86936027,-0.3183336,-4.032163,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_028_C01,-0.47085258,1.2009209,-4.112779,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_028_D01,-0.6387535,0.32632044,-5.3282084,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_028_E01,1.6640724,-1.2283665,2.171154,0.20184020243018944,0.42412570409940353,1.0
F1S4_170125_028_F01,-0.13880184,1.5721121,-3.7117598,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_028_G01,-0.14954925,1.9618645,-4.710763,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_029_A01,-0.6072566,0.029390926,-1.5635742,0.3295081362657007,0.3094173487994324,1.0
F1S4_170125_029_B01,-0.3510198,1.5258937,-2.2407184,0.46845224494279614,0.49825934905230784,1.0
F1S4_170125_029_C01,-0.579612,0.5246557,-5.501775,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_029_E01,-0.7913221,0.03413246,-4.938647,0.3752994204082968,0.30503819657948156,1.0
F1S4_170125_029_F01,-0.8581281,0.0013038337,-3.0145206,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_029_H01,-2.1057963,-3.5784786,4.852988,0.28276695447006667,1.0,0.433867236810063
F1S4_170125_034_A01,-0.21245046,1.8098265,-4.360939,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_034_B01,-1.058392,-0.70225215,-0.2718153,1.0,0.2892711929674898,0.13132775977937686
F1S4_170125_034_C01,-0.80563134,-0.44746974,-0.8328738,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_034_F01,1.5968286,-1.157044,2.0098648,0.20184020243018944,0.42412570409940353,1.0
F1S4_170125_034_G01,-0.58594817,1.0146924,-4.005089,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_034_H01,-0.9550537,0.5116967,-2.9155166,0.18064387085652425,1.0,0.2992979742094791
F1S4_170125_035_A01,-1.5340415,-3.0516922,1.5595661,0.3992195575385008,0.38365307436450735,1.0
F1S4_170125_035_B01,-0.5800566,0.033948872,-2.1072176,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_035_C01,-1.3797714,-3.2934628,0.23265992,0.3992195575385008,0.38365307436450735,1.0
F1S4_170125_035_F01,-0.541716,0.08625587,-2.1740527,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_035_G01,-0.6878571,0.6721305,-3.484128,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_035_H01,-0.69668067,0.17782557,-2.4969494,0.18064387085652425,1.0,0.2992979742094791
F1S4_170125_036_C01,-0.8984588,-0.28538972,-3.9999616,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_036_D01,0.924969,1.9626796,1.0340686,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_036_E01,-0.16801986,1.8753083,-4.7753057,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_036_F01,-0.63988286,0.68580794,-3.5356727,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_036_G01,-0.71594316,-0.13917491,-2.5212333,0.3752994204082968,0.30503819657948156,1.0
F1S4_170125_037_A01,-0.9122065,-0.35984418,-1.5478067,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_037_B01,-0.09406996,2.0592952,-4.7501736,0.46845224494279614,0.49825934905230784,1.0
F1S4_170125_037_C01,-0.38455814,1.4639173,-4.223116,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_037_D01,0.23309964,2.6030056,-3.575312,0.24250722992412188,0.2309710135184528,1.0
F1S4_170125_037_E01,-1.2832112,-2.9317346,1.9285283,0.3992195575385008,0.38365307436450735,1.0
F1S4_170125_037_F01,-1.016094,-0.533642,-3.2177978,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_038_A01,-0.097429626,2.0089629,-4.7104754,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_038_C01,3.347555,-1.4101466,0.18746214,0.24250722992412188,0.2309710135184528,1.0
F1S4_170125_038_D01,-0.98397934,-1.1493186,-0.7215891,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_038_E01,-0.53142947,-0.15829843,-2.0213647,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_038_G01,-0.5510979,-0.039072756,-2.1483138,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_039_A01,-0.72775745,-1.2078905,2.6501644,0.20184020243018944,0.42412570409940353,1.0
F1S4_170125_039_B01,-1.2491828,-1.4249043,-1.0782156,0.3295081362657007,0.3094173487994324,1.0
F1S4_170125_039_C01,-1.0569799,-2.8412566,2.2799828,0.3992195575385008,0.38365307436450735,1.0
F1S4_170125_039_E01,-0.60076344,-0.054612912,-2.0494444,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_039_F01,0.94408596,1.7673731,-0.58723575,0.18601323565749014,0.32257276054900796,1.0
F1S4_170125_039_G01,-0.75357467,0.79054934,-3.5348961,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_040_C01,-0.9814513,-1.0537764,-0.5814228,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_040_D01,-0.47166485,-0.45064506,0.27390727,0.24636535773767207,0.3687927528296858,1.0
F1S4_170125_040_E01,-0.51285833,0.999107,-3.9277043,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_040_F01,-0.605098,0.73928964,-3.4395735,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_040_G01,-0.8357333,-0.39969423,-2.1115568,1.0,0.2892711929674898,0.13132775977937686
F1S4_170125_041_A01,-0.32584345,1.2703376,-3.8951607,0.46845224494279614,0.49825934905230784,1.0
F1S4_170125_041_B01,-0.96381575,-2.950766,1.4234419,0.402092144478307,0.30093117562096483,1.0
F1S4_170125_041_C01,-0.71832687,0.23168686,-5.1840687,0.46845224494279614,0.49825934905230784,1.0
F1S4_170125_041_E01,-0.60798484,0.72105885,-3.5935388,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_041_G01,-1.1166298,-1.1422585,-0.33145136,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_042_A01,-0.16347185,1.8874686,-4.592362,0.3295081362657007,0.3094173487994324,1.0
F1S4_170125_042_C01,-0.8209677,0.31151193,-4.109816,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_042_D01,-0.92325103,-0.76365125,-1.1227474,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_042_E01,-0.5525027,0.8361735,-3.4803302,0.3295081362657007,0.3094173487994324,1.0
F1S4_170125_042_G01,-0.71613747,0.3508873,-3.091192,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_043_A01,-0.9663752,-0.18130967,-2.0963352,1.0,0.30389891222492366,0.24944590880211345
F1S4_170125_043_B01,-0.9672145,-0.16171677,-1.1511673,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_043_C01,-0.9736641,-3.965344,1.4023414,0.3153696884766596,0.48215005246984477,1.0
F1S4_170125_043_D01,-0.84260094,0.08061596,-4.1769757,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_043_G01,-0.72310865,-1.2900648,2.0777671,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_044_A01,-0.8825841,0.27776125,-2.1024094,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_044_D01,-0.10617693,1.5723395,-3.5556576,0.3295081362657007,0.3094173487994324,1.0
F1S4_170125_044_E01,-0.5347031,0.4415499,0.6154367,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_044_F01,-0.8205534,-1.0066651,1.3781239,1.0,0.2892711929674898,0.13132775977937686
F1S4_170125_045_A01,-0.9515982,-3.7953267,1.9337229,0.3752994204082968,0.30503819657948156,1.0
F1S4_170125_045_B01,-0.95054275,0.17595835,-2.4516513,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_045_C01,-1.0397886,-1.4074035,-0.6745499,1.0,0.30389891222492366,0.24944590880211345
F1S4_170125_045_D01,-1.1805526,-1.7778358,0.93121296,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_045_E01,-0.84298277,-0.9655851,-0.19742529,1.0,0.30389891222492366,0.24944590880211345
F1S4_170125_045_H01,-2.0720334,-3.6295784,4.7967987,0.28276695447006667,1.0,0.433867236810063
F1S4_170125_046_A01,-0.64557403,0.20546047,-2.1749973,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_046_D01,-0.9131709,-0.9025452,-0.09484792,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_046_F01,-1.0582212,-1.7141758,0.0010662166,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_047_A01,2.5111315,-0.65961957,-0.42216763,0.38157323641473184,0.3184396497290939,1.0
F1S4_170125_047_C01,-0.74389887,-2.0044215,1.9668807,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_047_E01,1.3392082,-1.553316,2.1058836,0.20184020243018944,0.42412570409940353,1.0
F1S4_170125_047_F01,-1.1792363,-1.2114316,-0.15108104,1.0,0.30389891222492366,0.24944590880211345
F1S4_170125_047_G01,-1.1289084,-4.082575,1.7411587,0.3752994204082968,0.30503819657948156,1.0
F1S4_170125_048_A01,-0.9560107,-2.9096768,1.5840638,0.3153696884766596,0.48215005246984477,1.0
F1S4_170125_048_B01,0.53989655,1.9498113,1.2707864,1.0,0.18265072867954016,0.41425121641367113
F1S4_170125_048_F01,-0.75169826,-0.93048507,2.519653,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_048_G01,-1.2219551,-1.6881838,1.2187053,1.0,0.30389891222492366,0.24944590880211345
F1S4_170125_048_H01,-5.38265,-1.4246875,4.019329,0.41333258828085595,1.0,0.28123283104890284
F1S4_170125_049_A01,-0.56232905,0.5621972,-5.595633,0.3295081362657007,0.3094173487994324,1.0
F1S4_170125_049_C01,-1.4668828,-3.2858078,1.0919708,0.3992195575385008,0.38365307436450735,1.0
F1S4_170125_049_D01,-0.7683266,0.33603266,-4.078083,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_049_E01,-0.49743724,0.3826041,0.34497425,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_049_F01,-1.1891905,-2.9500527,1.5268095,0.143502626786787,0.2633268666155584,1.0
F1S4_170125_049_G01,-1.1598659,-3.097922,1.6786554,0.46845224494279614,0.49825934905230784,1.0
F1S4_170125_049_H01,-0.91624516,-1.4574155,2.2388897,0.18064387085652425,1.0,0.2992979742094791
F1S4_170125_050_B01,-0.6340818,0.030141441,-2.3201544,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_050_C01,-0.9741413,-3.7273417,1.8242561,0.3752994204082968,0.30503819657948156,1.0
F1S4_170125_050_D01,-0.7076398,-0.73429805,2.4237738,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_050_E01,-0.19409078,1.352992,-3.7685964,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_050_G01,-1.2982794,-1.9538776,-0.31996208,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_051_A01,-0.690813,0.79640263,-3.7664073,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_051_B01,-1.1959449,-1.488245,-0.071427815,1.0,0.30389891222492366,0.24944590880211345
F1S4_170125_051_C01,-0.63123816,0.09237094,0.22046082,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_051_D01,-0.0075475685,1.1791931,1.4225621,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_051_E01,-0.2420233,1.5611588,-4.0753994,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_051_F01,-0.58253396,-0.5203978,2.271161,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_052_A01,-0.83997244,-0.6142719,0.77339256,1.0,0.30389891222492366,0.24944590880211345
F1S4_170125_052_B01,-0.60068864,0.32525954,-1.9104728,0.24250722992412188,0.2309710135184528,1.0
F1S4_170125_052_C01,-0.8948735,-0.64054435,-1.2260512,1.0,0.2475480494177849,0.1934734680438878
F1S4_170125_052_D01,-0.9086086,-1.7609924,1.5374024,1.0,0.30389891222492366,0.24944590880211345
F1S4_170125_052_G01,-1.2986187,-3.1394994,0.4969494,0.143502626786787,0.2633268666155584,1.0
F1S4_170125_052_H01,-1.0446546,-2.8213153,2.612587,0.34266660291184864,1.0,0.28067572842846145
F1S4_170125_053_A01,-0.5939292,0.42543015,-0.052406896,0.20365394229135414,0.23002135443414495,1.0
F1S4_170125_053_B01,-0.39249074,0.95653176,-0.48915195,1.0,0.24314639860041562,0.2796108519607472
F1S4_170125_053_D01,-0.52971315,0.585206,-0.8743073,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_053_E01,-0.6103771,0.17635661,-2.057706,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_053_F01,-0.46920857,1.0924447,-3.9228995,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_053_G01,-1.0021559,-4.234868,1.6580204,0.3752994204082968,0.30503819657948156,1.0
F1S4_170125_054_A01,-0.64391726,0.3804544,-5.457805,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_054_B01,0.87524,2.3840356,0.87877375,1.0,0.4632893908800042,0.32263441783569236
F1S4_170125_055_B01,-0.7221533,0.23349062,-5.1914234,0.3295081362657007,0.3094173487994324,1.0
F1S4_170125_055_C01,-0.48824716,0.8867025,-3.7368562,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_055_D01,-0.6200122,-0.02595536,-2.041319,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_055_F01,-1.0823143,-1.0430726,-2.872085,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_056_A01,-0.99861616,-0.6118248,-0.82398975,1.0,0.30389891222492366,0.24944590880211345
F1S4_170125_056_B01,-0.5557958,0.6579736,-2.7728522,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_056_C01,-0.8596896,0.2148188,-2.2489727,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_056_D01,-0.9897034,-1.4017144,0.6938815,1.0,0.30389891222492366,0.24944590880211345
F1S4_170125_056_F01,-0.74666244,-0.4726261,0.7185614,1.0,0.37200392402708427,0.32165622223175194
F1S4_170125_057_A01,-0.8763222,0.053398024,-4.3533163,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_057_B01,-0.96920305,-0.6982087,0.6619121,1.0,0.37200392402708427,0.32165622223175194
F1S4_170125_057_C01,-0.9907855,-2.306618,1.7019495,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_057_D01,-1.0963196,-2.0679324,0.49960816,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_057_E01,-0.99349827,-1.2151521,0.37667277,1.0,0.30389891222492366,0.24944590880211345
F1S4_170125_057_F01,-1.2493712,-1.5138929,-0.6270905,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_057_G01,-0.72420204,-0.99154884,2.5936792,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_058_A01,-1.2380004,-1.2120275,-2.912982,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_058_B01,-0.15109101,1.9221857,-4.695607,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_058_C01,-0.718609,0.47562128,-0.3836543,1.0,0.1427311340244346,0.3642226492586331
F1S4_170125_058_E01,-0.79770637,0.52353936,-2.8738012,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_058_F01,-0.6983253,0.1237487,-0.029468905,0.43798152839956483,0.3423912271765803,1.0
F1S4_170125_058_G01,-0.70604146,-0.24080247,-1.7773179,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_058_H01,-5.1911016,-1.5196524,3.9407122,0.41333258828085595,1.0,0.28123283104890284
F1S4_170125_059_A01,-1.0357691,-3.9802608,1.6876732,0.3752994204082968,0.30503819657948156,1.0
F1S4_170125_059_C01,-0.6239395,-0.9662985,2.3230557,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_059_E01,-0.38219804,1.4827029,-3.9829667,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_059_F01,-0.75465417,-1.0510626,2.1678147,1.0,0.1427311340244346,0.3642226492586331
F1S4_170125_060_A01,-0.8658877,-1.7965997,2.184367,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_060_B01,-0.70574206,-0.017407691,-1.5690674,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_060_C01,1.9419959,-1.298851,2.1828573,0.20184020243018944,0.42412570409940353,1.0
F1S4_170125_060_D01,-0.8795224,-3.1386747,1.9578942,0.3752994204082968,0.30503819657948156,1.0
F1S4_170125_060_E01,-0.73772085,-0.96753144,0.5547215,1.0,0.3509026711328408,0.40303775439855516
F1S4_170125_060_F01,-0.94324005,-2.2923198,1.8255953,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_060_G01,-0.55274063,0.08698973,1.7903912,1.0,0.15802967952538838,0.20075449686377198
F1S4_170125_060_H01,-0.919184,-2.3742988,2.2757187,0.18064387085652425,1.0,0.2992979742094791
F1S4_170125_061_B01,-1.0070648,-0.2141952,-1.1446804,1.0,0.37200392402708427,0.32165622223175194
F1S4_170125_061_C01,-1.0314068,-0.98389,-1.0539598,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_061_E01,1.7099612,0.92833656,2.0421932,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_061_F01,-0.87905306,-0.8151044,-0.3537161,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_061_G01,-1.4203407,-1.3600974,-0.561435,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_061_H01,1.1560477,0.40878302,1.9921596,0.18064387085652425,1.0,0.2992979742094791
F1S4_170125_062_A01,-0.8371137,-1.6724566,1.5746887,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_062_B01,-0.57879853,0.19819613,0.13249901,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_062_E01,-0.93231195,-3.076261,2.081848,0.3992195575385008,0.38365307436450735,1.0
F1S4_170125_062_G01,-1.0754653,-0.76508623,-3.3669195,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_062_H01,-5.6654677,-1.4938968,4.153131,0.41333258828085595,1.0,0.28123283104890284
F1S4_170125_063_A01,-0.27850538,1.090227,-6.059075,0.3295081362657007,0.3094173487994324,1.0
F1S4_170125_063_B01,-0.9139474,-0.96671575,0.33939695,1.0,0.2892711929674898,0.13132775977937686
F1S4_170125_063_C01,-0.67461246,-0.6530747,2.1711056,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_063_E01,1.1218811,-1.5060961,2.1036167,0.20184020243018944,0.42412570409940353,1.0
F1S4_170125_063_F01,-0.94507986,-0.7644035,-3.1038818,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_063_H01,-1.0717186,-1.6281705,2.1529937,0.18064387085652425,1.0,0.2992979742094791
F1S4_170125_064_A01,1.4402825,0.5773066,1.9381552,0.3752994204082968,0.30503819657948156,1.0
F1S4_170125_064_B01,-0.62070334,0.120032914,-2.0276961,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_064_C01,2.3093255,-0.654597,-0.41833183,0.11589191808959907,0.3386778716244373,1.0
F1S4_170125_064_D01,-0.6213278,-0.6918081,2.1767805,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_064_E01,-1.2016021,-1.391443,-1.8722094,1.0,0.2892711929674898,0.13132775977937686
F1S4_170125_064_F01,-1.0114672,-2.3198638,1.5339794,0.3619532524221061,0.21750098714953908,1.0
F1S4_170125_064_G01,-0.91297454,-0.56942385,-1.7447852,1.0,0.30389891222492366,0.24944590880211345
F1S4_170125_065_A01,-1.0795583,-1.5667058,0.4160681,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_065_B01,-0.87022597,-0.0031750987,-2.247282,1.0,0.4632893908800042,0.32263441783569236
F1S4_170125_065_C01,-0.99837375,-0.8025017,-3.17761,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_065_D01,-0.69057596,-0.93119264,2.4741096,1.0,0.2892711929674898,0.13132775977937686
F1S4_170125_065_E01,2.9680781,-1.8885952,0.8356136,0.25303731561543935,0.19215328395893494,1.0
F1S4_170125_065_G01,-0.45697692,0.3568933,1.0449152,1.0,0.24314639860041562,0.2796108519607472
F1S4_170125_066_A01,-1.1053087,-1.5975096,0.667812,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_066_B01,-0.8796991,-2.013163,1.946094,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_066_C01,-0.83023405,-0.63468194,1.2928265,1.0,0.4632893908800042,0.32263441783569236
F1S4_170125_066_D01,-0.6821489,-0.88980716,2.4861662,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_066_E01,-0.631006,0.54422295,-1.3142091,0.46845224494279614,0.49825934905230784,1.0
F1S4_170125_066_F01,-0.7097331,-0.4110395,1.1681285,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_067_A01,-0.34901065,1.1547945,-3.9226377,0.3295081362657007,0.3094173487994324,1.0
F1S4_170125_067_B01,-1.05089,-3.2391894,2.1771452,0.3153696884766596,0.48215005246984477,1.0
F1S4_170125_067_E01,-0.8409798,-0.82879376,-3.0152705,0.14418424820537157,0.2789969756969713,1.0
F1S4_170125_067_F01,-0.84690636,-3.5738258,1.8235525,0.3752994204082968,0.30503819657948156,1.0
F1S4_170125_067_G01,-1.1470195,-3.1794732,1.1464282,0.3992195575385008,0.38365307436450735,1.0
F1S4_170125_068_A01,-0.47672275,0.1598792,0.11669002,0.24250722992412188,0.2309710135184528,1.0
F1S4_170125_068_C01,-0.90479356,-0.039204195,-1.7025565,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_068_E01,-0.8260616,-1.5900142,2.228225,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_068_F01,0.34040388,2.776205,-4.9958677,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_068_G01,0.21485022,1.8283197,0.39996034,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_069_A01,-0.7981737,-0.05481991,-0.8559219,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_069_B01,-0.9410107,-3.6005256,1.4649122,0.3752994204082968,0.30503819657948156,1.0
F1S4_170125_069_E01,-0.7675957,0.08834292,-4.887663,0.25303731561543935,0.19215328395893494,1.0
F1S4_170125_069_F01,1.9349091,-1.118461,2.3544962,0.20184020243018944,0.42412570409940353,1.0
F1S4_170125_070_A01,-0.7874394,-1.0591121,2.0649457,1.0,0.24314639860041562,0.2796108519607472
F1S4_170125_070_C01,-1.2370026,-1.1316979,-0.6424502,1.0,0.30389891222492366,0.24944590880211345
F1S4_170125_070_D01,-1.0382318,-3.3400574,1.1431364,0.11589191808959907,0.3386778716244373,1.0
F1S4_170125_070_E01,0.6955521,2.2534733,0.8680443,1.0,0.18265072867954016,0.41425121641367113
F1S4_170125_071_A01,-0.8474899,-1.5726823,1.6843481,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_071_B01,-0.8915882,-0.3797447,-4.2228746,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_071_C01,-0.8444524,-1.4672613,1.5111545,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_071_D01,-0.9537321,-3.2419116,1.8599617,0.20247176390180455,0.29509650960053385,1.0
F1S4_170125_071_F01,-0.795121,-0.7198475,-2.2995665,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_071_G01,-0.7975351,-2.0018137,2.0075257,1.0,0.4830966758414831,0.11485021243592852
F1S4_170125_072_A01,2.6981184,-2.3588235,1.514289,0.41587772778230014,0.295596348926896,1.0
F1S4_170125_072_B01,-0.5802675,0.49727342,-5.5131764,1.0,0.3373796031870022,0.3326952827850527
F1S4_170125_072_C01,-0.29507276,0.626195,1.5794494,1.0,0.3509026711328408,0.40303775439855516
F1S4_170125_072_D01,-0.97987944,-0.56447524,-1.7360282,1.0,0.25572832279875246,0.4760063190392225
F1S4_170125_072_E01,-0.43235582,0.45707664,1.3441769,1.0,0.18265072867954016,0.41425121641367113
F1S4_170125_072_F01,-0.7467321,-0.11771762,-2.6298027,0.11589191808959907,0.3386778716244373,1.0
F1S4_170125_073_A01,-0.56361765,0.55573964,-0.21918024,1.0,0.18265072867954016,0.41425121641367113
F1S4_170125_073_B01,0.51606894,1.9261434,1.2483745,1.0,0.4632893908800042,0.32263441783569236
F1S4_170125_073_C01,-0.33697787,0.6120461,1.832805,1.0,0.1427311340244346,0.3642226492586331
F1S4_170125_073_D01,-0.5565566,-0.7149088,2.316493,1.0,0.4830966758414831,0.11485021243592852
