,x,y,z,r,g,b
52,2.8114042,-8.4110155,7.5151134,0.17139561707035755,0.581514801999231,0.2979008073817762
53,2.7394629,-8.27443,8.126408,0.17139561707035755,0.581514801999231,0.2979008073817762
54,-2.203992,-1.9847994,6.627827,0.9835755478662053,0.4127950788158401,0.28835063437139563
55,-0.22229265,-5.0032,4.650222,0.41708573625528644,0.6806305267204922,0.8382314494425221
56,-0.21796747,-5.003665,5.335678,0.9914186851211073,0.550726643598616,0.23277201076509035
57,-0.9773324,-4.3491445,6.183172,0.9137254901960784,0.3686274509803921,0.050980392156862744
58,-1.3062469,-4.1524324,5.4989862,0.9137254901960784,0.3686274509803921,0.050980392156862744
59,2.7474463,-6.828997,7.043875,0.17139561707035755,0.581514801999231,0.2979008073817762
60,1.9310788,-7.9037004,7.059894,0.17139561707035755,0.581514801999231,0.2979008073817762
61,-1.2359564,-3.854006,5.827914,0.9137254901960784,0.3686274509803921,0.050980392156862744
62,-0.5849278,-4.806063,6.0477223,0.9914186851211073,0.550726643598616,0.23277201076509035
63,-0.41360742,-4.6378846,5.0012865,0.7145098039215686,0.23418685121107266,0.009273356401384082
64,-1.8527626,-3.1355283,4.9355717,0.7925720876585928,0.09328719723183392,0.11298731257208766
65,-1.6432745,-3.4683833,6.320692,0.9137254901960784,0.3686274509803921,0.050980392156862744
66,2.192957,-8.443215,6.4521155,0.17139561707035755,0.581514801999231,0.2979008073817762
67,2.9518433,-8.229555,7.6120625,0.17139561707035755,0.581514801999231,0.2979008073817762
68,2.267034,-6.7867036,6.053258,0.17139561707035755,0.581514801999231,0.2979008073817762
69,2.2929163,-7.1773295,8.36846,0.17139561707035755,0.581514801999231,0.2979008073817762
70,-2.366442,-2.20159,6.540489,0.9835755478662053,0.4127950788158401,0.28835063437139563
71,-0.42341545,-5.1264987,5.711971,0.9914186851211073,0.550726643598616,0.23277201076509035
72,-0.3756995,-5.685699,6.2936974,0.9921568627450981,0.726797385620915,0.49150326797385624
73,-0.58275765,-4.3185496,4.653145,0.9881891580161477,0.5707035755478662,0.44521337946943484
74,-0.33313772,-4.685564,4.8074408,0.1271049596309112,0.4401845444059977,0.7074971164936563
75,-2.1639132,-2.2268567,5.902387,0.6403844675124952,0.05720876585928489,0.08149173394848133
76,1.2040462,-7.261961,7.0048194,0.17139561707035755,0.581514801999231,0.2979008073817762
77,1.36337,-6.8073516,7.435354,0.17139561707035755,0.581514801999231,0.2979008073817762
78,-0.30134633,-4.7391243,6.5768437,0.9137254901960784,0.3686274509803921,0.050980392156862744
79,2.2086647,-8.497098,7.412569,0.17139561707035755,0.581514801999231,0.2979008073817762
80,3.209269,-7.3323975,7.274148,0.17139561707035755,0.581514801999231,0.2979008073817762
81,2.228976,-7.6223845,8.111652,0.17139561707035755,0.581514801999231,0.2979008073817762
82,1.1967417,-7.4736342,7.055553,0.17139561707035755,0.581514801999231,0.2979008073817762
83,2.7995024,-8.087233,8.0257015,0.17139561707035755,0.581514801999231,0.2979008073817762
84,1.3786128,-7.8870897,8.066741,0.17139561707035755,0.581514801999231,0.2979008073817762
85,2.5699043,-7.984308,6.220693,0.17139561707035755,0.581514801999231,0.2979008073817762
86,1.2445158,-6.4883475,7.4064894,0.17139561707035755,0.581514801999231,0.2979008073817762
87,-0.7191012,-4.340401,5.7438035,0.9914186851211073,0.550726643598616,0.23277201076509035
88,-0.37334508,-3.9691617,5.9730144,0.1271049596309112,0.4401845444059977,0.7074971164936563
89,-0.9560287,-4.3073583,6.066999,0.9137254901960784,0.3686274509803921,0.050980392156862744
90,-0.8520307,-4.4134297,6.2076807,0.9137254901960784,0.3686274509803921,0.050980392156862744
91,-0.4085258,-4.5840673,4.8523946,0.7145098039215686,0.23418685121107266,0.009273356401384082
92,-0.24403174,-5.250158,6.1231155,0.9137254901960784,0.3686274509803921,0.050980392156862744
93,-1.4949799,-3.488414,6.2027245,0.9137254901960784,0.3686274509803921,0.050980392156862744
94,0.6159281,-6.291904,4.904739,0.41708573625528644,0.6806305267204922,0.8382314494425221
95,2.6297524,-7.476871,7.896673,0.17139561707035755,0.581514801999231,0.2979008073817762
96,-0.8956533,-4.5325103,5.7640295,0.9137254901960784,0.3686274509803921,0.050980392156862744
97,2.1246743,-7.800395,5.9594965,0.5573241061130334,0.8164244521337947,0.546958861976163
98,3.1849115,-7.8221025,7.519347,0.17139561707035755,0.581514801999231,0.2979008073817762
99,1.4458504,-7.969291,7.3932633,0.17139561707035755,0.581514801999231,0.2979008073817762
100,1.1047318,-7.4561977,6.4656777,0.5573241061130334,0.8164244521337947,0.546958861976163
101,1.881454,-7.9369063,8.188109,0.17139561707035755,0.581514801999231,0.2979008073817762
102,2.0918345,-7.6058416,6.904072,0.17139561707035755,0.581514801999231,0.2979008073817762
103,2.692867,-7.8745465,7.8607864,0.17139561707035755,0.581514801999231,0.2979008073817762
104,2.5607944,-7.538252,8.107919,0.17139561707035755,0.581514801999231,0.2979008073817762
105,2.5324671,-6.8761897,8.406558,0.17139561707035755,0.581514801999231,0.2979008073817762
106,2.7701442,-6.702868,7.0283604,0.17139561707035755,0.581514801999231,0.2979008073817762
107,1.0553992,-7.639684,7.795945,0.17139561707035755,0.581514801999231,0.2979008073817762
108,3.4382796,-6.665147,6.8985434,0.017762399077277974,0.44267589388696654,0.18523644752018453
109,1.2406574,-2.9252777,8.850445,0.47320261437908495,0.43267973856209146,0.6993464052287581
110,0.20108202,-5.0409827,4.8502226,0.1271049596309112,0.4401845444059977,0.7074971164936563
111,0.15118268,-4.3718777,6.449786,0.1271049596309112,0.4401845444059977,0.7074971164936563
112,-0.06268588,-4.8476963,4.6038747,0.41708573625528644,0.6806305267204922,0.8382314494425221
113,0.67737967,-5.1319766,4.7822423,0.1271049596309112,0.4401845444059977,0.7074971164936563
114,1.3879489,-2.6462903,8.9523735,0.47320261437908495,0.43267973856209146,0.6993464052287581
115,1.473949,-2.9269192,8.900115,0.47320261437908495,0.43267973856209146,0.6993464052287581
116,1.9464316,-7.814695,5.8034487,0.1271049596309112,0.4401845444059977,0.7074971164936563
117,1.5948775,-5.210217,5.928041,0.1271049596309112,0.4401845444059977,0.7074971164936563
118,1.1175275,-2.9615967,8.471178,0.47320261437908495,0.43267973856209146,0.6993464052287581
119,-0.852665,-4.082194,5.8633356,0.9137254901960784,0.3686274509803921,0.050980392156862744
120,-1.1399592,-4.006829,6.0414467,0.9137254901960784,0.3686274509803921,0.050980392156862744
121,-0.3001822,-5.10885,5.1156607,0.41708573625528644,0.6806305267204922,0.8382314494425221
122,-0.6737339,-5.2025895,6.1329637,0.9914186851211073,0.550726643598616,0.23277201076509035
123,-0.73921996,-5.810164,6.222844,0.9921568627450981,0.726797385620915,0.49150326797385624
124,-0.40322092,-5.672533,6.032439,0.9921568627450981,0.726797385620915,0.49150326797385624
125,-0.26798072,-5.609838,6.361861,0.9921568627450981,0.726797385620915,0.49150326797385624
126,-0.38868454,-4.630706,4.999418,0.7145098039215686,0.23418685121107266,0.009273356401384082
127,-0.453497,-4.8261456,5.402704,0.7145098039215686,0.23418685121107266,0.009273356401384082
128,-0.7231941,-4.256454,4.757977,0.7145098039215686,0.23418685121107266,0.009273356401384082
129,-2.2741618,-3.043072,6.313864,0.6403844675124952,0.05720876585928489,0.08149173394848133
130,1.8587809,-8.470246,6.5540643,0.17139561707035755,0.581514801999231,0.2979008073817762
131,3.164313,-8.17821,8.101432,0.17139561707035755,0.581514801999231,0.2979008073817762
132,2.8034902,-8.689328,7.4665613,0.17139561707035755,0.581514801999231,0.2979008073817762
133,2.9360468,-8.002507,6.416315,0.17139561707035755,0.581514801999231,0.2979008073817762
134,1.0690535,-7.0422993,6.4376206,0.3388235294117647,0.7117262591311034,0.40584390618992694
135,2.5601127,-8.378345,6.703422,0.17139561707035755,0.581514801999231,0.2979008073817762
136,-2.254672,-3.1947572,4.8697023,0.9882352941176471,0.732072279892349,0.6299269511726259
137,-2.3894792,-2.9742997,5.8008785,0.6403844675124952,0.05720876585928489,0.08149173394848133
138,-0.43365186,-4.5959086,4.5943866,0.41708573625528644,0.6806305267204922,0.8382314494425221
139,-0.96637934,-4.1280966,4.5034323,0.9881891580161477,0.5707035755478662,0.44521337946943484
140,-2.2945175,-2.0418067,6.443749,0.9835755478662053,0.4127950788158401,0.28835063437139563
141,-1.8293461,-2.4849434,5.595456,0.7925720876585928,0.09328719723183392,0.11298731257208766
142,-1.5978234,-2.6495118,5.5111923,0.7925720876585928,0.09328719723183392,0.11298731257208766
143,2.8886714,-7.4220996,7.540314,0.17139561707035755,0.581514801999231,0.2979008073817762
144,1.1534454,-6.689776,7.275163,0.17139561707035755,0.581514801999231,0.2979008073817762
145,2.1766565,-8.523001,6.907585,0.17139561707035755,0.581514801999231,0.2979008073817762
146,1.5896269,-7.046301,6.37557,0.17139561707035755,0.581514801999231,0.2979008073817762
